,Position,Track Name,Artist,URL,Date
36,37,Addison Rae,The Kid LAROI,https://open.spotify.com/track/2ImaJZH7XqxrzbQZpYDmol,2020-04-16
37,38,In Your Eyes,The Weeknd,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,2020-04-16
38,39,Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-04-16
39,40,Una Mala (Remix),El Completo Rd,https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3,2020-04-16
40,41,Fiori di Chernobyl,Mr.Rain,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR,2020-04-16
41,42,Unutulacak Dünler,Gazapizm,https://open.spotify.com/track/3aXTeIVnDvo2MT1xLTdGK3,2020-04-16
42,43,Graves Into Gardens (Live),Elevation Worship,https://open.spotify.com/track/0pNizrRmvu5S16fH6ccm0v,2020-04-16
43,44,あなたがいることで,Uru,https://open.spotify.com/track/6baeV3RT4kpivo327DC3AM,2020-04-16
44,45,Sedih Tak Berujung,Glenn Fredly,https://open.spotify.com/track/6xMUMMK64AUpstGjlDvoNn,2020-04-16
45,46,WHATS POPPIN,Jack Harlow,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,2020-04-16
46,47,Selfish,Madison Beer,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,2020-04-16
47,48,Walk Em Down (feat. Roddy Ricch),NLE Choppa,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,2020-04-16
48,49,BRABA,Luísa Sonza,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg,2020-04-16
49,50,Blinding Lights,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020-04-16
0,1,ily (i love you baby) (feat. Emilee),Surf Mesa,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020-04-23
1,2,LMK,Lil Xxel,https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX,2020-04-23
2,3,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,2020-04-23
3,4,Teka Lang,Emman,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-04-23
4,5,Rockstar Shit,BLIND.SEE,https://open.spotify.com/track/2MvxhedNhxhj32eVQJnmII,2020-04-23
5,6,Malayo Ka Man,Jr Crown,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-04-23
6,7,Astronomia 2K19 - Radio Edit,Stephan F,https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI,2020-04-23
7,8,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,2020-04-23
8,9,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-04-23
9,10,Still Softish,Josh Richards,https://open.spotify.com/track/2twKCCzVkqTr7MKEbv3tcj,2020-04-23
10,11,Con Tus Besos,Eslabon Armado,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT,2020-04-23
11,12,夜に駆ける,YOASOBI,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,2020-04-23
12,13,Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,2020-04-23
13,14,XS,Rina Sawayama,https://open.spotify.com/track/3OK3uq0udXEDfEo7bvpNHW,2020-04-23
14,15,Bentuk Cinta,Eclat Story,https://open.spotify.com/track/4J12uL4aNKzRco173fPyYQ,2020-04-23
15,16,(i hope you) miss me,Joseph Black,https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd,2020-04-23
16,17,Savage,Megan Thee Stallion,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,2020-04-23
17,18,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020-04-23
18,19,시작,Gaho,https://open.spotify.com/track/4kIpBfvK44bxqX7zo8K1oP,2020-04-23
19,20,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,2020-04-23
20,21,Why Is Everything Chrome (Lean Swag Rock Wit It),King Critical,https://open.spotify.com/track/25rk4fQl2sTESHcQaChLMr,2020-04-23
21,22,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020-04-23
22,23,Mil Tequilas,Chema Rivas,https://open.spotify.com/track/4QPLtCSQh10inI5iwUoG2p,2020-04-23
23,24,Pew Pew Pew,Auntie Hammy,https://open.spotify.com/track/4YpB6dVeCG1UTsk3MWbwKn,2020-04-23
24,25,Rover (feat. DTG),S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-04-23
25,26,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi,2020-04-23
26,27,Bad Liar,Anna Hamilton,https://open.spotify.com/track/0X9MxHR1rTkEHDjp95F2OO,2020-04-23
27,28,The Blessing - Live,Kari Jobe,https://open.spotify.com/track/2elEVvWjPZltkotzcCwKvM,2020-04-23
28,29,They Call Me Tiago (Her Name Is Margo),Tiagz,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs,2020-04-23
29,30,Serenata Jiwa Lara,Diskoria,https://open.spotify.com/track/7ivFVBVYH5akFOtOAyeJ4j,2020-04-23
30,31,I'm Yer Dad,GRLwood,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU,2020-04-23
31,32,Boss Bitch,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020-04-23
32,33,Chega,Gaia,https://open.spotify.com/track/0XdjGLxXQhiPkOqXtAyEZ9,2020-04-23
33,34,Beautiful Scars,Maximillian,https://open.spotify.com/track/0iw0EuzmMKMYvZuQYW8DBA,2020-04-23
34,35,Bored In The House,Tyga,https://open.spotify.com/track/5OxveXfvga2t0se21d96Ow,2020-04-23
35,36,Comatose,jxdn,https://open.spotify.com/track/1FIv5SzIBWmCF5Xmt8N6BD,2020-04-23
36,37,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu,2020-04-23
37,38,Think About Things,Daði Freyr,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7,2020-04-23
38,39,Sweet Night,V,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp,2020-04-23
39,40,Addison Rae,The Kid LAROI,https://open.spotify.com/track/2ImaJZH7XqxrzbQZpYDmol,2020-04-23
40,41,Break My Heart,Dua Lipa,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020-04-23
41,42,Comme des Garçons (Like the Boys),Rina Sawayama,https://open.spotify.com/track/1jddO0wta9jad0QD5yriy0,2020-04-23
42,43,Fiori di Chernobyl,Mr.Rain,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR,2020-04-23
43,44,PORFA,Feid,https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T,2020-04-23
44,45,Don't Rush (feat. Headie One),Young T & Bugsey,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT,2020-04-23
45,46,Blueberry Faygo,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,2020-04-23
46,47,Breaking Me,Topic,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,2020-04-23
47,48,Selfish,Madison Beer,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,2020-04-23
48,49,After Party,Don Toliver,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,2020-04-23
49,50,Sunday Best,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-04-23
0,1,ily (i love you baby) (feat. Emilee),Surf Mesa,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020-04-30
1,2,LMK,Lil Xxel,https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX,2020-04-30
2,3,Rockstar Shit,BLIND.SEE,https://open.spotify.com/track/2MvxhedNhxhj32eVQJnmII,2020-04-30
3,4,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,2020-04-30
4,5,Con Tus Besos,Eslabon Armado,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT,2020-04-30
5,6,Astronomia 2K19 - Radio Edit,Stephan F,https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI,2020-04-30
6,7,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,2020-04-30
7,8,LATHI (ꦭꦛꦶ),Weird Genius,https://open.spotify.com/track/7ksK7gpPDFdY4JLHr1hKfY,2020-04-30
8,9,夜に駆ける,YOASOBI,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,2020-04-30
9,10,Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,2020-04-30
10,11,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-04-30
11,12,Play Date,Melanie Martinez,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,2020-04-30
12,13,Resistiré,Resistiré 2020,https://open.spotify.com/track/5Z3eEWd02O1RekV96ohDPx,2020-04-30
13,14,Malayo Ka Man,Jr Crown,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-04-30
14,15,snow jam,Rin音,https://open.spotify.com/track/1SbEt51pN80q1cphFOqIPL,2020-04-30
15,16,Teka Lang,Emman,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-04-30
16,17,Toosie Slide,Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,2020-04-30
17,18,Still Softish,Josh Richards,https://open.spotify.com/track/2twKCCzVkqTr7MKEbv3tcj,2020-04-30
18,19,(i hope you) miss me,Joseph Black,https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd,2020-04-30
19,20,Deep End Freestyle,Sleepy Hallow,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK,2020-04-30
20,21,Bentuk Cinta,Eclat Story,https://open.spotify.com/track/4J12uL4aNKzRco173fPyYQ,2020-04-30
21,22,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020-04-30
22,23,Rover (feat. DTG),S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-04-30
23,24,I Like Him,Princess Nokia,https://open.spotify.com/track/68UU9oaQtMDnh6PRlW842H,2020-04-30
24,25,Savage,Megan Thee Stallion,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,2020-04-30
25,26,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,2020-04-30
26,27,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020-04-30
27,28,XS,Rina Sawayama,https://open.spotify.com/track/3OK3uq0udXEDfEo7bvpNHW,2020-04-30
28,29,Bad Liar,Anna Hamilton,https://open.spotify.com/track/0X9MxHR1rTkEHDjp95F2OO,2020-04-30
29,30,Mil Tequilas,Chema Rivas,https://open.spotify.com/track/4QPLtCSQh10inI5iwUoG2p,2020-04-30
30,31,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,Maverick Sabre,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX,2020-04-30
31,32,시작,Gaho,https://open.spotify.com/track/4kIpBfvK44bxqX7zo8K1oP,2020-04-30
32,33,Tudo no Sigilo (Vytinho NG e Bianca),Vytinho NG,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi,2020-04-30
33,34,Sar Bu Şehri (Akustik),Canozan,https://open.spotify.com/track/4YiW28JXKVnk0wGTLUfUz8,2020-04-30
34,35,Beautiful Scars,Maximillian,https://open.spotify.com/track/0iw0EuzmMKMYvZuQYW8DBA,2020-04-30
35,36,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu,2020-04-30
36,37,I'm Yer Dad,GRLwood,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU,2020-04-30
37,38,Tuff,Jaah SLT,https://open.spotify.com/track/206FddKOYYxN6k2gCKUsFg,2020-04-30
38,39,Kung Pwede Lang,Emman,https://open.spotify.com/track/4KtAI0WOLiaeOfBT87shZG,2020-04-30
39,40,After Party,Don Toliver,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,2020-04-30
40,41,They Call Me Tiago (Her Name Is Margo),Tiagz,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs,2020-04-30
41,42,QUARANTINE CLEAN,Turbo,https://open.spotify.com/track/1EOcezY4qMN1ScTRJdTrC0,2020-04-30
42,43,Boss Bitch,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,2020-04-30
43,44,PORFA,Feid,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW,2020-04-30
44,45,Why Is Everything Chrome (Lean Swag Rock Wit It),King Critical,https://open.spotify.com/track/25rk4fQl2sTESHcQaChLMr,2020-04-30
45,46,Chega,Gaia,https://open.spotify.com/track/0XdjGLxXQhiPkOqXtAyEZ9,2020-04-30
46,47,Bored In The House,Tyga,https://open.spotify.com/track/5OxveXfvga2t0se21d96Ow,2020-04-30
47,48,Don't Rush (feat. Headie One),Young T & Bugsey,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT,2020-04-30
48,49,Cup of Coffee,bearbare,https://open.spotify.com/track/27OVHIrX5WutMqV1N4hD2G,2020-04-30
49,50,Sweet Night,V,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp,2020-04-30
0,1,香水,Eito,https://open.spotify.com/track/6y7FocfzyzkGLSHQdJVHhq,2020-05-07
1,2,LATHI (ꦭꦛꦶ),Weird Genius,https://open.spotify.com/track/7ksK7gpPDFdY4JLHr1hKfY,2020-05-07
2,3,ily (i love you baby) (feat. Emilee),Surf Mesa,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020-05-07
3,4,Niña Bonita - Acústico,Dstance,https://open.spotify.com/track/6yb8ktQyg2mH4fOUeIYkd5,2020-05-07
4,5,Play Date,Melanie Martinez,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,2020-05-07
5,6,夜に駆ける,YOASOBI,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,2020-05-07
6,7,LMK,Lil Xxel,https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX,2020-05-07
7,8,Con Tus Besos,Eslabon Armado,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT,2020-05-07
8,9,Daha Mutlu Olamam,mor ve ötesi,https://open.spotify.com/track/32VgH3g8D7l7ZuT74FgdPY,2020-05-07
9,10,Rockstar Shit,BLIND.SEE,https://open.spotify.com/track/2MvxhedNhxhj32eVQJnmII,2020-05-07
10,11,IDK You Yet,Alexander 23,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d,2020-05-07
11,12,I Like Him,Princess Nokia,https://open.spotify.com/track/68UU9oaQtMDnh6PRlW842H,2020-05-07
12,13,Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,2020-05-07
13,14,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-05-07
14,15,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,2020-05-07
15,16,Toosie Slide,Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,2020-05-07
16,17,snow jam,Rin音,https://open.spotify.com/track/1SbEt51pN80q1cphFOqIPL,2020-05-07
17,18,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,2020-05-07
18,19,Bentuk Cinta,Eclat Story,https://open.spotify.com/track/4J12uL4aNKzRco173fPyYQ,2020-05-07
19,20,Deep End Freestyle,Sleepy Hallow,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK,2020-05-07
20,21,(i hope you) miss me,Joseph Black,https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd,2020-05-07
21,22,คั่นกู - เพลงประกอบซีรีส์ เพราะเราคู่กัน,Bright Vachirawit,https://open.spotify.com/track/2ZGgIXaoierTsnkrDzuBzY,2020-05-07
22,23,Astronomia 2K19 - Radio Edit,Stephan F,https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI,2020-05-07
23,24,Malayo Ka Man,Jr Crown,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-05-07
24,25,Rover (feat. DTG),S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-05-07
25,26,Desires (with Future),Drake,https://open.spotify.com/track/7eYAHC0RbBF9eaqWzT34Aq,2020-05-07
26,27,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020-05-07
27,28,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,2020-05-07
28,29,Beautiful Scars,Maximillian,https://open.spotify.com/track/4kS01K2URu522IomkGOFHl,2020-05-07
29,30,Level of Concern,Twenty One Pilots,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8,2020-05-07
30,31,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,Maverick Sabre,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX,2020-05-07
31,32,Teka Lang,Emman,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-05-07
32,33,Mil Tequilas,Chema Rivas,https://open.spotify.com/track/4QPLtCSQh10inI5iwUoG2p,2020-05-07
33,34,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020-05-07
34,35,It's You (I've Been Looking for),Lewis Brice,https://open.spotify.com/track/3CetlHFPPW1SF9mQB7fKti,2020-05-07
35,36,Yağmurlar,Anıl Piyancı,https://open.spotify.com/track/3aX0N8IdY9rECrbuuR4FMp,2020-05-07
36,37,Still Softish,Josh Richards,https://open.spotify.com/track/2twKCCzVkqTr7MKEbv3tcj,2020-05-07
37,38,XS,Rina Sawayama,https://open.spotify.com/track/3OK3uq0udXEDfEo7bvpNHW,2020-05-07
38,39,Mariposa,Peach Tree Rascals,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-05-07
39,40,Bad Liar,Anna Hamilton,https://open.spotify.com/track/0X9MxHR1rTkEHDjp95F2OO,2020-05-07
40,41,Resistiré,Resistiré 2020,https://open.spotify.com/track/5Z3eEWd02O1RekV96ohDPx,2020-05-07
41,42,Sar Bu Şehri (Akustik),Canozan,https://open.spotify.com/track/4YiW28JXKVnk0wGTLUfUz8,2020-05-07
42,43,After Party,Don Toliver,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,2020-05-07
43,44,War,Drake,https://open.spotify.com/track/1I55Ea0zVoSKs6MqW7DQ3i,2020-05-07
44,45,El Envidioso,Los Dos Carnales,https://open.spotify.com/track/3cExeifTyKQSMLLwG70wIo,2020-05-07
45,46,The Blessing (Live),Elevation Worship,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka,2020-05-07
46,47,시작,Gaho,https://open.spotify.com/track/4kIpBfvK44bxqX7zo8K1oP,2020-05-07
47,48,"I miss you, I’m sorry",Gracie Abrams,https://open.spotify.com/track/1tF7RL54zjHSy0N2qEQLDY,2020-05-07
48,49,Don't Rush (feat. Headie One),Young T & Bugsey,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT,2020-05-07
49,50,I'm Yer Dad,GRLwood,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU,2020-05-07
0,1,香水,Eito,https://open.spotify.com/track/6y7FocfzyzkGLSHQdJVHhq,2020-05-14
1,2,Судно (Борис Рижий),Molchat Doma,https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p,2020-05-14
2,3,50//50,Vantage,https://open.spotify.com/track/36lNDeaRf8F8aYaP0zaHpm,2020-05-14
3,4,LATHI (ꦭꦛꦶ),Weird Genius,https://open.spotify.com/track/7ksK7gpPDFdY4JLHr1hKfY,2020-05-14
4,5,Play Date,Melanie Martinez,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,2020-05-14
5,6,ily (i love you baby) (feat. Emilee),Surf Mesa,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020-05-14
6,7,Niña Bonita - Acústico,Dstance,https://open.spotify.com/track/6yb8ktQyg2mH4fOUeIYkd5,2020-05-14
7,8,夜に駆ける,YOASOBI,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,2020-05-14
8,9,ROCKSTAR (feat. Roddy Ricch),DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,2020-05-14
9,10,IDK You Yet,Alexander 23,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d,2020-05-14
10,11,Deep End Freestyle,Sleepy Hallow,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK,2020-05-14
11,12,I Like Him,Princess Nokia,https://open.spotify.com/track/68UU9oaQtMDnh6PRlW842H,2020-05-14
12,13,Con Tus Besos,Eslabon Armado,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT,2020-05-14
13,14,Ruthless (Nice Guys Always Finish Last),MarMar Oso,https://open.spotify.com/track/6HeCk6yewXH7WO4D93eub9,2020-05-14
14,15,LMK,Lil Xxel,https://open.spotify.com/track/4s0hDz7zGgZUav9EvzyLsB,2020-05-14
15,16,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-05-14
16,17,Daha Mutlu Olamam,mor ve ötesi,https://open.spotify.com/track/32VgH3g8D7l7ZuT74FgdPY,2020-05-14
17,18,Rockstar Shit,BLIND.SEE,https://open.spotify.com/track/2MvxhedNhxhj32eVQJnmII,2020-05-14
18,19,Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,2020-05-14
19,20,snow jam,Rin音,https://open.spotify.com/track/1SbEt51pN80q1cphFOqIPL,2020-05-14
20,21,Rover (feat. DTG),S1mba,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf,2020-05-14
21,22,คั่นกู - เพลงประกอบซีรีส์ เพราะเราคู่กัน,Bright Vachirawit,https://open.spotify.com/track/2ZGgIXaoierTsnkrDzuBzY,2020-05-14
22,23,Mariposa,Peach Tree Rascals,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-05-14
23,24,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,2020-05-14
24,25,Roses - Imanbek Remix,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,2020-05-14
25,26,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,Maverick Sabre,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX,2020-05-14
26,27,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,2020-05-14
27,28,327,Westside Gunn,https://open.spotify.com/track/5MvCurNMpM3WCCSs40cd37,2020-05-14
28,29,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,2020-05-14
29,30,After Party,Don Toliver,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,2020-05-14
30,31,"Cuando Amanezca (feat. Danny Ocean, Justin Quiles, Feid)",Nibal,https://open.spotify.com/track/0yx82WHSiVRekLwqfxQkvJ,2020-05-14
31,32,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,2020-05-14
32,33,Dumhdurum,Apink,https://open.spotify.com/track/2ljLbFotsy2hFxAkjpsfbb,2020-05-14
33,34,áudio de desculpas,Manu Gavassi,https://open.spotify.com/track/1JP3iGUerYKKYQwXGQGYks,2020-05-14
34,35,Il bacio di Klimt,Emanuele Aloia,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF,2020-05-14
35,36,It's You (I've Been Looking for),Lewis Brice,https://open.spotify.com/track/3CetlHFPPW1SF9mQB7fKti,2020-05-14
36,37,Toosie Slide,Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,2020-05-14
37,38,Si Lemah,RAN,https://open.spotify.com/track/4TPIAnmVnouoZuwB6blHWl,2020-05-14
38,39,Beautiful Scars,Maximillian,https://open.spotify.com/track/4kS01K2URu522IomkGOFHl,2020-05-14
39,40,(i hope you) miss me,Joseph Black,https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd,2020-05-14
40,41,Window,Still Woozy,https://open.spotify.com/track/3hARuUtzTdUuWH1KiLJlSf,2020-05-14
41,42,Banana (feat. Shaggy),Conkarah,https://open.spotify.com/track/6ON9qDoT2beR9dQ0evOOj1,2020-05-14
42,43,Bentuk Cinta,Eclat Story,https://open.spotify.com/track/4J12uL4aNKzRco173fPyYQ,2020-05-14
43,44,Mil Tequilas,Chema Rivas,https://open.spotify.com/track/0qvfIq8RsH3sOZk9JIuUhn,2020-05-14
44,45,Teka Lang,Emman,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-05-14
45,46,Perreo Intenso,Ankhal,https://open.spotify.com/track/4B2kFp1ulVz1FgwVYSShoj,2020-05-14
46,47,Señora... Señora... Señora,Denise De Kalafe,https://open.spotify.com/track/1gpnjVCS2P9BPug3FvHpgW,2020-05-14
47,48,Sykepleierinnen (Sykehuset 2020),El Papi,https://open.spotify.com/track/0OdiOUBYdTUuw4aMGr1oqP,2020-05-14
48,49,Malayo Ka Man,Jr Crown,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-05-14
49,50,Think About Things,Daði Freyr,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7,2020-05-14
0,1,Times We Had,Barlito,https://open.spotify.com/track/0taGy8aBzOXCLdPwbPykpz,2020-05-21
1,2,Na Raba Toma Tapão,Niack,https://open.spotify.com/track/57zQSScHq19ztrMnjWCPBI,2020-05-21
2,3,Party Girl,StaySolidRocky,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,2020-05-21
3,4,香水,Eito,https://open.spotify.com/track/6y7FocfzyzkGLSHQdJVHhq,2020-05-21
4,5,Laxed – Siren Beat,Jawsh 685,https://open.spotify.com/track/3BJiF37kmX4HCfYSO7qBnQ,2020-05-21
5,6,LATHI (ꦭꦛꦶ),Weird Genius,https://open.spotify.com/track/7ksK7gpPDFdY4JLHr1hKfY,2020-05-21
6,7,Судно (Борис Рижий),Molchat Doma,https://open.spotify.com/track/6DONTnamNDOJdO6DzCu71p,2020-05-21
7,8,"I Like You So Much, You'll Know It",Honey Jemlan,https://open.spotify.com/track/4zATlrA9Lf9zHGLvEP47Ei,2020-05-21
8,9,50//50,Vantage,https://open.spotify.com/track/36lNDeaRf8F8aYaP0zaHpm,2020-05-21
9,10,THE SCOTTS,THE SCOTTS,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,2020-05-21
10,11,Think About Things,Daði Freyr,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7,2020-05-21
11,12,Play Date,Melanie Martinez,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,2020-05-21
