Position,Track Name,Artist,URL,Date,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cases
37,Nonstop,OH MY GIRL,https://open.spotify.com/track/5joNJn9LUvYcamWwa2iYCL,2020-05-21,5joNJn9LUvYcamWwa2iYCL,0.753,0.91,0,-2.591,1,0.0517,0.171,0.0,0.36700000000000005,0.825,123.98299999999999,202760,4,5116192.0
38,Spit it out,Solar,https://open.spotify.com/track/5F6RrFgt1yvRhNCdAEumM6,2020-05-21,5F6RrFgt1yvRhNCdAEumM6,0.747,0.858,2,-3.3789999999999996,1,0.12300000000000001,0.0682,0.0,0.38,0.779,127.978,194413,4,5116192.0
42,Tak Tiki Tak,Harry Nach,https://open.spotify.com/track/0aCTSZQTlmnjQucALTF00s,2020-05-21,0aCTSZQTlmnjQucALTF00s,0.802,0.579,11,-4.78,0,0.0869,0.335,0.00031099999999999997,0.17300000000000001,0.23399999999999999,99.992,212406,4,5116192.0
36,Tak Tiki Tak,Harry Nach,https://open.spotify.com/track/0aCTSZQTlmnjQucALTF00s,2020-05-28,0aCTSZQTlmnjQucALTF00s,0.802,0.579,11,-4.78,0,0.0869,0.335,0.00031099999999999997,0.17300000000000001,0.23399999999999999,99.992,212406,4,5824358.0
42,Tak Tiki Tak,Harry Nach,https://open.spotify.com/track/0aCTSZQTlmnjQucALTF00s,2020-06-04,0aCTSZQTlmnjQucALTF00s,0.802,0.579,11,-4.78,0,0.0869,0.335,0.00031099999999999997,0.17300000000000001,0.23399999999999999,99.992,212406,4,6651336.0
23,Tak Tiki Tak,Harry Nach,https://open.spotify.com/track/0aCTSZQTlmnjQucALTF00s,2020-06-11,0aCTSZQTlmnjQucALTF00s,0.802,0.579,11,-4.78,0,0.0869,0.335,0.00031099999999999997,0.17300000000000001,0.23399999999999999,99.992,212406,4,7529341.0
48,Como Llora,Juanfran,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui,2020-05-21,52zq2a71SGs3f1vJuv59ui,0.8270000000000001,0.629,6,-3.966,0,0.185,0.183,0.0,0.084,0.486,88.064,187500,4,5116192.0
40,Como Llora,Juanfran,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui,2020-05-28,52zq2a71SGs3f1vJuv59ui,0.8270000000000001,0.629,6,-3.966,0,0.185,0.183,0.0,0.084,0.486,88.064,187500,4,5824358.0
47,Como Llora,Juanfran,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui,2020-06-04,52zq2a71SGs3f1vJuv59ui,0.8270000000000001,0.629,6,-3.966,0,0.185,0.183,0.0,0.084,0.486,88.064,187500,4,6651336.0
36,Como Llora,Juanfran,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui,2020-06-11,52zq2a71SGs3f1vJuv59ui,0.8270000000000001,0.629,6,-3.966,0,0.185,0.183,0.0,0.084,0.486,88.064,187500,4,7529341.0
38,Como Llora,Juanfran,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui,2020-06-18,52zq2a71SGs3f1vJuv59ui,0.8270000000000001,0.629,6,-3.966,0,0.185,0.183,0.0,0.084,0.486,88.064,187500,4,8472229.0
39,Como Llora,Juanfran,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui,2020-06-25,52zq2a71SGs3f1vJuv59ui,0.8270000000000001,0.629,6,-3.966,0,0.185,0.183,0.0,0.084,0.486,88.064,187500,4,9594440.0
40,Como Llora,Juanfran,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui,2020-07-02,52zq2a71SGs3f1vJuv59ui,0.8270000000000001,0.629,6,-3.966,0,0.185,0.183,0.0,0.084,0.486,88.064,187500,4,10885480.0
50,,,https://open.spotify.com/track/60pysSgEslc7i5blU5zZbS,2020-05-21,60pysSgEslc7i5blU5zZbS,0.804,0.8959999999999999,7,-2.8139999999999996,0,0.298,0.504,0.000154,0.0778,0.636,132.986,203919,4,5116192.0
3,#WIPEITDOWN,BMW KENNY,https://open.spotify.com/track/2kefHjNepGePZG4WxH2Vh4,2020-05-28,2kefHjNepGePZG4WxH2Vh4,0.934,0.632,10,-7.484,0,0.40399999999999997,0.0427,0.00485,0.10300000000000001,0.531,140.125,99429,4,5824358.0
6,#WIPEITDOWN,BMW KENNY,https://open.spotify.com/track/2kefHjNepGePZG4WxH2Vh4,2020-06-04,2kefHjNepGePZG4WxH2Vh4,0.934,0.632,10,-7.484,0,0.40399999999999997,0.0427,0.00485,0.10300000000000001,0.531,140.125,99429,4,6651336.0
9,#WIPEITDOWN,BMW KENNY,https://open.spotify.com/track/2kefHjNepGePZG4WxH2Vh4,2020-06-11,2kefHjNepGePZG4WxH2Vh4,0.934,0.632,10,-7.484,0,0.40399999999999997,0.0427,0.00485,0.10300000000000001,0.531,140.125,99429,4,7529341.0
11,Sexy,JoeVille,https://open.spotify.com/track/2n0vHNx05rdQaTrs2R6Ty7,2020-05-28,2n0vHNx05rdQaTrs2R6Ty7,0.9640000000000001,0.462,5,-11.11,0,0.138,0.000454,0.0,0.0816,0.5920000000000001,121.991,193384,4,5824358.0
33,Sexy,JoeVille,https://open.spotify.com/track/2n0vHNx05rdQaTrs2R6Ty7,2020-06-04,2n0vHNx05rdQaTrs2R6Ty7,0.9640000000000001,0.462,5,-11.11,0,0.138,0.000454,0.0,0.0816,0.5920000000000001,121.991,193384,4,6651336.0
38,Sexy,JoeVille,https://open.spotify.com/track/2n0vHNx05rdQaTrs2R6Ty7,2020-06-11,2n0vHNx05rdQaTrs2R6Ty7,0.9640000000000001,0.462,5,-11.11,0,0.138,0.000454,0.0,0.0816,0.5920000000000001,121.991,193384,4,7529341.0
19,Anissa,Wejdene,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z,2020-05-28,62Pp6exz0ywSlBqvNqiY6Z,0.873,0.505,9,-8.554,1,0.0646,0.693,0.0017,0.10800000000000001,0.5820000000000001,100.037,175753,4,5824358.0
21,Anissa,Wejdene,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z,2020-06-04,62Pp6exz0ywSlBqvNqiY6Z,0.873,0.505,9,-8.554,1,0.0646,0.693,0.0017,0.10800000000000001,0.5820000000000001,100.037,175753,4,6651336.0
12,Anissa,Wejdene,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z,2020-06-11,62Pp6exz0ywSlBqvNqiY6Z,0.873,0.505,9,-8.554,1,0.0646,0.693,0.0017,0.10800000000000001,0.5820000000000001,100.037,175753,4,7529341.0
16,Anissa,Wejdene,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z,2020-06-18,62Pp6exz0ywSlBqvNqiY6Z,0.873,0.505,9,-8.554,1,0.0646,0.693,0.0017,0.10800000000000001,0.5820000000000001,100.037,175753,4,8472229.0
17,Anissa,Wejdene,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z,2020-06-25,62Pp6exz0ywSlBqvNqiY6Z,0.873,0.505,9,-8.554,1,0.0646,0.693,0.0017,0.10800000000000001,0.5820000000000001,100.037,175753,4,9594440.0
17,Anissa,Wejdene,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z,2020-07-02,62Pp6exz0ywSlBqvNqiY6Z,0.873,0.505,9,-8.554,1,0.0646,0.693,0.0017,0.10800000000000001,0.5820000000000001,100.037,175753,4,10885480.0
23,Anissa,Wejdene,https://open.spotify.com/track/62Pp6exz0ywSlBqvNqiY6Z,2020-07-09,62Pp6exz0ywSlBqvNqiY6Z,0.873,0.505,9,-8.554,1,0.0646,0.693,0.0017,0.10800000000000001,0.5820000000000001,100.037,175753,4,12281001.0
21,Perlahan,Guyon Waton,https://open.spotify.com/track/01TdkJ0lorIzBsdks8X1Tb,2020-05-28,01TdkJ0lorIzBsdks8X1Tb,0.659,0.537,11,-9.644,1,0.0343,0.675,3.9200000000000004e-05,0.3,0.39799999999999996,127.962,300001,4,5824358.0
23,Perlahan,Guyon Waton,https://open.spotify.com/track/01TdkJ0lorIzBsdks8X1Tb,2020-06-04,01TdkJ0lorIzBsdks8X1Tb,0.659,0.537,11,-9.644,1,0.0343,0.675,3.9200000000000004e-05,0.3,0.39799999999999996,127.962,300001,4,6651336.0
24,Perlahan,Guyon Waton,https://open.spotify.com/track/01TdkJ0lorIzBsdks8X1Tb,2020-06-11,01TdkJ0lorIzBsdks8X1Tb,0.659,0.537,11,-9.644,1,0.0343,0.675,3.9200000000000004e-05,0.3,0.39799999999999996,127.962,300001,4,7529341.0
26,Perlahan,Guyon Waton,https://open.spotify.com/track/01TdkJ0lorIzBsdks8X1Tb,2020-06-18,01TdkJ0lorIzBsdks8X1Tb,0.659,0.537,11,-9.644,1,0.0343,0.675,3.9200000000000004e-05,0.3,0.39799999999999996,127.962,300001,4,8472229.0
36,Perlahan,Guyon Waton,https://open.spotify.com/track/01TdkJ0lorIzBsdks8X1Tb,2020-06-25,01TdkJ0lorIzBsdks8X1Tb,0.659,0.537,11,-9.644,1,0.0343,0.675,3.9200000000000004e-05,0.3,0.39799999999999996,127.962,300001,4,9594440.0
22,Savage Remix (feat. Beyoncé),Megan Thee Stallion,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,2020-05-28,5v4GgrXPMghOnBBLmveLac,0.8220000000000001,0.743,10,-4.772,0,0.28,0.016,0.0,0.127,0.636,84.459,242001,4,5824358.0
24,Ты мой кайф,Dzharo & Khanza,https://open.spotify.com/track/2MHSX5b2U5DEeebmpuX8Ha,2020-05-28,2MHSX5b2U5DEeebmpuX8Ha,0.935,0.8320000000000001,6,-1.9469999999999998,0,0.214,0.6609999999999999,0.000395,0.152,0.6409999999999999,109.086,136514,4,5824358.0
40,Ты мой кайф,Dzharo & Khanza,https://open.spotify.com/track/2MHSX5b2U5DEeebmpuX8Ha,2020-06-04,2MHSX5b2U5DEeebmpuX8Ha,0.935,0.8320000000000001,6,-1.9469999999999998,0,0.214,0.6609999999999999,0.000395,0.152,0.6409999999999999,109.086,136514,4,6651336.0
33,Ты мой кайф,Dzharo & Khanza,https://open.spotify.com/track/2MHSX5b2U5DEeebmpuX8Ha,2020-06-11,2MHSX5b2U5DEeebmpuX8Ha,0.935,0.8320000000000001,6,-1.9469999999999998,0,0.214,0.6609999999999999,0.000395,0.152,0.6409999999999999,109.086,136514,4,7529341.0
44,Ты мой кайф,Dzharo & Khanza,https://open.spotify.com/track/2MHSX5b2U5DEeebmpuX8Ha,2020-06-18,2MHSX5b2U5DEeebmpuX8Ha,0.935,0.8320000000000001,6,-1.9469999999999998,0,0.214,0.6609999999999999,0.000395,0.152,0.6409999999999999,109.086,136514,4,8472229.0
27,bloody valentine,Machine Gun Kelly,https://open.spotify.com/track/1bWEngw5tAF7vWByrf5Oy5,2020-05-28,1bWEngw5tAF7vWByrf5Oy5,0.52,0.856,2,-4.228,1,0.0806,0.000193,0.0,0.157,0.47,160.083,205016,4,5824358.0
35,Qué Maldición,Banda MS de Sergio Lizárraga,https://open.spotify.com/track/2RxC2peY3FtrurYmbbmanr,2020-05-28,2RxC2peY3FtrurYmbbmanr,0.755,0.531,9,-8.051,0,0.196,0.213,0.0,0.13,0.6829999999999999,177.951,203360,4,5824358.0
38,If You’re Too Shy (Let Me Know),The 1975,https://open.spotify.com/track/1C5utO1I8FoSIn6g1R5DAZ,2020-05-28,1C5utO1I8FoSIn6g1R5DAZ,0.64,0.628,2,-6.091,1,0.0324,0.0157,0.0382,0.0916,0.235,125.648,319371,4,5824358.0
41,Be Kind (with Halsey),Marshmello,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,2020-05-28,3Z8FwOEN59mRMxDCtb8N0A,0.63,0.633,4,-7.087999999999999,1,0.0457,0.0077599999999999995,0.0,0.0541,0.452,93.995,172762,4,5824358.0
42,Six Feet Apart,Luke Combs,https://open.spotify.com/track/5v6gozUHFv9OoNdFYz6p8V,2020-05-28,5v6gozUHFv9OoNdFYz6p8V,0.565,0.598,6,-5.894,1,0.0276,0.335,0.0,0.124,0.449,155.814,199068,4,5824358.0
47,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,2020-05-28,41LhQUkElADQ5YUbpYv2D0,0.792,0.512,2,-6.875,1,0.0408,0.13,8.82e-05,0.14,0.11,113.978,168490,4,5824358.0
48,Say So (feat. Nicki Minaj),Doja Cat,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,2020-05-28,11VApNQCWLJdzxWrlmwzUa,0.856,0.6409999999999999,11,-4.64,0,0.204,0.11900000000000001,4.97e-06,0.42700000000000005,0.745,111.00399999999999,206221,4,5824358.0
50,HEART ATTACK (feat. lau.ra),BRONSON,https://open.spotify.com/track/4esIFtCJ2RUFbJpDGluVG4,2020-05-28,4esIFtCJ2RUFbJpDGluVG4,0.556,0.649,6,-5.807,0,0.0781,0.163,0.214,0.109,0.11900000000000001,121.999,209600,4,5824358.0
3,Marikit,Juan Caoile,https://open.spotify.com/track/0yRXPoZx4gkGUYDqNwEGOM,2020-06-04,0yRXPoZx4gkGUYDqNwEGOM,0.8059999999999999,0.594,11,-7.671,1,0.0748,0.5770000000000001,0.0,0.098,0.787,143.016,263334,4,6651336.0
4,Kings,Kosine,https://open.spotify.com/track/34I7k03M8nh8HDlLcrHlVS,2020-06-04,34I7k03M8nh8HDlLcrHlVS,0.47700000000000004,0.515,10,-6.879,0,0.0298,0.701,2.57e-05,0.15,0.34,79.77199999999999,209794,3,6651336.0
5,春を告げる,yama,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD,2020-06-04,2Gmyw5Vg2X5YW2lM3OC7nD,0.5479999999999999,0.871,11,-5.377000000000001,1,0.12300000000000001,0.0397,0.0,0.35700000000000004,0.48700000000000004,120.009,196497,4,6651336.0
4,春を告げる,yama,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD,2020-06-11,2Gmyw5Vg2X5YW2lM3OC7nD,0.5479999999999999,0.871,11,-5.377000000000001,1,0.12300000000000001,0.0397,0.0,0.35700000000000004,0.48700000000000004,120.009,196497,4,7529341.0
10,春を告げる,yama,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD,2020-06-18,2Gmyw5Vg2X5YW2lM3OC7nD,0.5479999999999999,0.871,11,-5.377000000000001,1,0.12300000000000001,0.0397,0.0,0.35700000000000004,0.48700000000000004,120.009,196497,4,8472229.0
14,春を告げる,yama,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD,2020-06-25,2Gmyw5Vg2X5YW2lM3OC7nD,0.5479999999999999,0.871,11,-5.377000000000001,1,0.12300000000000001,0.0397,0.0,0.35700000000000004,0.48700000000000004,120.009,196497,4,9594440.0
21,春を告げる,yama,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD,2020-07-02,2Gmyw5Vg2X5YW2lM3OC7nD,0.5479999999999999,0.871,11,-5.377000000000001,1,0.12300000000000001,0.0397,0.0,0.35700000000000004,0.48700000000000004,120.009,196497,4,10885480.0
41,春を告げる,yama,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD,2020-07-09,2Gmyw5Vg2X5YW2lM3OC7nD,0.5479999999999999,0.871,11,-5.377000000000001,1,0.12300000000000001,0.0397,0.0,0.35700000000000004,0.48700000000000004,120.009,196497,4,12281001.0
43,春を告げる,yama,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD,2020-07-16,2Gmyw5Vg2X5YW2lM3OC7nD,0.5479999999999999,0.871,11,-5.377000000000001,1,0.12300000000000001,0.0397,0.0,0.35700000000000004,0.48700000000000004,120.009,196497,4,13818840.0
7,Fishy on Me,Dr. Sus,https://open.spotify.com/track/1k6GEdfONk9Fs6JgrC8aBN,2020-06-04,1k6GEdfONk9Fs6JgrC8aBN,0.9079999999999999,0.342,1,-7.651,1,0.196,0.6509999999999999,0.0,0.195,0.505,99.959,132885,4,6651336.0
6,Fishy on Me,Dr. Sus,https://open.spotify.com/track/1k6GEdfONk9Fs6JgrC8aBN,2020-06-11,1k6GEdfONk9Fs6JgrC8aBN,0.9079999999999999,0.342,1,-7.651,1,0.196,0.6509999999999999,0.0,0.195,0.505,99.959,132885,4,7529341.0
19,Fishy on Me,Dr. Sus,https://open.spotify.com/track/1k6GEdfONk9Fs6JgrC8aBN,2020-06-18,1k6GEdfONk9Fs6JgrC8aBN,0.9079999999999999,0.342,1,-7.651,1,0.196,0.6509999999999999,0.0,0.195,0.505,99.959,132885,4,8472229.0
29,Fishy on Me,Dr. Sus,https://open.spotify.com/track/1k6GEdfONk9Fs6JgrC8aBN,2020-06-25,1k6GEdfONk9Fs6JgrC8aBN,0.9079999999999999,0.342,1,-7.651,1,0.196,0.6509999999999999,0.0,0.195,0.505,99.959,132885,4,9594440.0
10,Might Not Be OK (feat. Big K.R.I.T.),Kenneth Whalum,https://open.spotify.com/track/3w4YszQwxhG5q1iYf4DMpR,2020-06-04,3w4YszQwxhG5q1iYf4DMpR,0.48700000000000004,0.461,8,-7.313,0,0.0394,0.9059999999999999,0.0,0.10300000000000001,0.138,79.32,200851,4,6651336.0
12,Niggers vs. The Police - Remastered Version,Richard Pryor,https://open.spotify.com/track/0c7566F2Aloxllc5ymgwWG,2020-06-04,0c7566F2Aloxllc5ymgwWG,0.545,0.667,4,-12.837,1,0.9570000000000001,0.83,0.0,0.782,0.42,77.90899999999999,101627,3,6651336.0
13,Stereotypes,Black Violin,https://open.spotify.com/track/0Rn7Zvj1OIN9DsfxtCdYPh,2020-06-04,0Rn7Zvj1OIN9DsfxtCdYPh,0.33799999999999997,0.58,2,-8.703,0,0.0573,0.506,7.759999999999999e-05,0.147,0.262,157.80100000000002,209667,4,6651336.0
14,Kapernick Effect,JAG,https://open.spotify.com/track/1fg0MTdAaXlbn9HWqQAJBQ,2020-06-04,1fg0MTdAaXlbn9HWqQAJBQ,0.652,0.7809999999999999,3,-4.396,0,0.33299999999999996,0.635,0.0,0.127,0.628,87.83,118828,4,6651336.0
18,Figure It Out,Blu DeTiger,https://open.spotify.com/track/5G5qyRHlLmZgy915TBTCkB,2020-06-04,5G5qyRHlLmZgy915TBTCkB,0.747,0.5539999999999999,8,-6.154,0,0.289,0.493,0.000425,0.332,0.585,96.988,164318,4,6651336.0
16,Figure It Out,Blu DeTiger,https://open.spotify.com/track/5G5qyRHlLmZgy915TBTCkB,2020-06-11,5G5qyRHlLmZgy915TBTCkB,0.747,0.5539999999999999,8,-6.154,0,0.289,0.493,0.000425,0.332,0.585,96.988,164318,4,7529341.0
22,Figure It Out,Blu DeTiger,https://open.spotify.com/track/5G5qyRHlLmZgy915TBTCkB,2020-06-18,5G5qyRHlLmZgy915TBTCkB,0.747,0.5539999999999999,8,-6.154,0,0.289,0.493,0.000425,0.332,0.585,96.988,164318,4,8472229.0
30,Figure It Out,Blu DeTiger,https://open.spotify.com/track/5G5qyRHlLmZgy915TBTCkB,2020-06-25,5G5qyRHlLmZgy915TBTCkB,0.747,0.5539999999999999,8,-6.154,0,0.289,0.493,0.000425,0.332,0.585,96.988,164318,4,9594440.0
41,Figure It Out,Blu DeTiger,https://open.spotify.com/track/5G5qyRHlLmZgy915TBTCkB,2020-07-02,5G5qyRHlLmZgy915TBTCkB,0.747,0.5539999999999999,8,-6.154,0,0.289,0.493,0.000425,0.332,0.585,96.988,164318,4,10885480.0
19,U Will Know - Extended Version,B.M.U. (Black Men United),https://open.spotify.com/track/5bM3IhiYoYSK9VjAux2px8,2020-06-04,5bM3IhiYoYSK9VjAux2px8,0.7190000000000001,0.551,7,-11.841,1,0.0914,0.0279,0.0,0.536,0.614,96.15899999999999,265640,4,6651336.0
20,eight(Prod.&Feat. SUGA of BTS),IU,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe,2020-06-04,0pYacDCZuRhcrwGUA5nTBe,0.6759999999999999,0.8690000000000001,1,-1.5730000000000002,1,0.0423,0.115,0.0,0.132,0.594,120.029,167573,4,6651336.0
31,eight(Prod.&Feat. SUGA of BTS),IU,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe,2020-06-11,0pYacDCZuRhcrwGUA5nTBe,0.6759999999999999,0.8690000000000001,1,-1.5730000000000002,1,0.0423,0.115,0.0,0.132,0.594,120.029,167573,4,7529341.0
42,eight(Prod.&Feat. SUGA of BTS),IU,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe,2020-06-18,0pYacDCZuRhcrwGUA5nTBe,0.6759999999999999,0.8690000000000001,1,-1.5730000000000002,1,0.0423,0.115,0.0,0.132,0.594,120.029,167573,4,8472229.0
26,GOOBA,6ix9ine,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,2020-06-04,4NhDYoQTYCdWHTvlbGVgwo,0.611,0.688,1,-5.688,1,0.341,0.0264,0.0,0.251,0.39299999999999996,178.46200000000002,132303,4,6651336.0
37,GOOBA,6ix9ine,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,2020-06-11,4NhDYoQTYCdWHTvlbGVgwo,0.611,0.688,1,-5.688,1,0.341,0.0264,0.0,0.251,0.39299999999999996,178.46200000000002,132303,4,7529341.0
43,GOOBA,6ix9ine,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,2020-06-18,4NhDYoQTYCdWHTvlbGVgwo,0.611,0.688,1,-5.688,1,0.341,0.0264,0.0,0.251,0.39299999999999996,178.46200000000002,132303,4,8472229.0
28,The Revolution Will Not Be Televised,Gil Scott-Heron,https://open.spotify.com/track/7kjg2NCn3Zx70m1DFHSSGO,2020-06-04,7kjg2NCn3Zx70m1DFHSSGO,0.5579999999999999,0.677,11,-12.38,0,0.207,0.535,0.0,0.10099999999999999,0.96,180.685,185879,4,6651336.0
30,Let Love Lead,Terrian,https://open.spotify.com/track/6ezWbOb22Pih3yFT0DTyUD,2020-06-04,6ezWbOb22Pih3yFT0DTyUD,0.35600000000000004,0.462,1,-8.317,0,0.0337,0.307,3.4899999999999995e-05,0.217,0.18899999999999997,73.889,235185,4,6651336.0
47,Let Love Lead,Terrian,https://open.spotify.com/track/6ezWbOb22Pih3yFT0DTyUD,2020-06-11,6ezWbOb22Pih3yFT0DTyUD,0.35600000000000004,0.462,1,-8.317,0,0.0337,0.307,3.4899999999999995e-05,0.217,0.18899999999999997,73.889,235185,4,7529341.0
35,Don't Die,Killer Mike,https://open.spotify.com/track/6SKP6d0DFOBemCvThbuqUj,2020-06-04,6SKP6d0DFOBemCvThbuqUj,0.35200000000000004,0.807,0,-7.781000000000001,1,0.17300000000000001,0.0193,6.04e-06,0.0963,0.0423,90.772,248133,4,6651336.0
38,Stuck with U (with Justin Bieber),Ariana Grande,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-06-04,4HBZA5flZLE435QTztThqH,0.597,0.45,8,-6.6579999999999995,1,0.0418,0.223,0.0,0.382,0.537,178.765,228482,3,6651336.0
48,Stuck with U (with Justin Bieber),Ariana Grande,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-06-11,4HBZA5flZLE435QTztThqH,0.597,0.45,8,-6.6579999999999995,1,0.0418,0.223,0.0,0.382,0.537,178.765,228482,3,7529341.0
39,"Don't Shoot (feat. Rick Ross, 2 Chainz, Diddy, Fabolous, Wale, DJ Khaled, Swizz Beatz, Yo Gotti, Currensy, Problem, King Pharaoh & TGT)",The Game,https://open.spotify.com/track/53uF5QwHADVXKv383qXnXd,2020-06-04,53uF5QwHADVXKv383qXnXd,0.693,0.503,1,-9.807,1,0.242,0.0755,0.0,0.608,0.239,81.171,367151,4,6651336.0
43,This Is America,Childish Gambino,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9,2020-06-04,0b9oOr2ZgvyQu88wzixux9,0.8540000000000001,0.46299999999999997,5,-6.159,1,0.13699999999999998,0.11699999999999999,0.0,0.354,0.5489999999999999,120.024,225773,4,6651336.0
44,Mood Ring,Britney Spears,https://open.spotify.com/track/7DrVreBabmXFrC1CNohSIe,2020-06-04,7DrVreBabmXFrC1CNohSIe,0.52,0.45,8,-9.128,0,0.068,0.20800000000000002,0.0,0.188,0.313,104.79899999999999,229507,4,6651336.0
45,Optimistic,Sounds Of Blackness,https://open.spotify.com/track/7Mb7jOst43wPQELas93ARE,2020-06-04,7Mb7jOst43wPQELas93ARE,0.725,0.856,1,-6.018,1,0.0559,0.00619,0.0241,0.391,0.828,104.311,318533,4,6651336.0
48,Say It Loud - I'm Black And I'm Proud - Pt. 1,James Brown,https://open.spotify.com/track/5h8ve1B7Gr3k4W0WXAgLxE,2020-06-04,5h8ve1B7Gr3k4W0WXAgLxE,0.85,0.66,3,-6.3229999999999995,1,0.193,0.386,0.00235,0.0449,0.9259999999999999,115.07600000000001,167187,4,6651336.0
49,Zombie,DAY6,https://open.spotify.com/track/4s0dJmVknlUl7V6oK3puzZ,2020-06-04,4s0dJmVknlUl7V6oK3puzZ,0.79,0.542,0,-4.119,1,0.0438,0.0117,0.0,0.0818,0.527,121.98200000000001,209259,4,6651336.0
50,Wake Up Everybody (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,https://open.spotify.com/track/5kQ2ZEav7TgUoLSLrm7h8S,2020-06-04,5kQ2ZEav7TgUoLSLrm7h8S,0.565,0.644,6,-8.116,1,0.0696,0.426,0.0,0.264,0.633,97.71600000000001,452773,4,6651336.0
1,Marikit,Juan Caoile,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-06-11,4nd9cEo5R4jGNcgPHDm7Ar,0.8059999999999999,0.593,11,-7.672000000000001,1,0.0745,0.574,0.0,0.0981,0.784,143.01,263348,4,7529341.0
1,Marikit,Juan Caoile,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-06-18,4nd9cEo5R4jGNcgPHDm7Ar,0.8059999999999999,0.593,11,-7.672000000000001,1,0.0745,0.574,0.0,0.0981,0.784,143.01,263348,4,8472229.0
3,Marikit,Juan Caoile,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-06-25,4nd9cEo5R4jGNcgPHDm7Ar,0.8059999999999999,0.593,11,-7.672000000000001,1,0.0745,0.574,0.0,0.0981,0.784,143.01,263348,4,9594440.0
9,Marikit,Juan Caoile,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-07-02,4nd9cEo5R4jGNcgPHDm7Ar,0.8059999999999999,0.593,11,-7.672000000000001,1,0.0745,0.574,0.0,0.0981,0.784,143.01,263348,4,10885480.0
29,Marikit,Juan Caoile,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-07-09,4nd9cEo5R4jGNcgPHDm7Ar,0.8059999999999999,0.593,11,-7.672000000000001,1,0.0745,0.574,0.0,0.0981,0.784,143.01,263348,4,12281001.0
3,Stunnin',Curtis Waters,https://open.spotify.com/track/2LUdpPCiiza6UQugipjMeS,2020-06-11,2LUdpPCiiza6UQugipjMeS,0.9059999999999999,0.604,11,-8.332,0,0.0746,0.32899999999999996,0.0,0.255,0.899,99.99600000000001,144013,4,7529341.0
2,Stunnin',Curtis Waters,https://open.spotify.com/track/2LUdpPCiiza6UQugipjMeS,2020-06-18,2LUdpPCiiza6UQugipjMeS,0.9059999999999999,0.604,11,-8.332,0,0.0746,0.32899999999999996,0.0,0.255,0.899,99.99600000000001,144013,4,8472229.0
8,Body,Jordan Suaste,https://open.spotify.com/track/3uG6rdUthcTvbK70fwkPky,2020-06-11,3uG6rdUthcTvbK70fwkPky,0.359,0.324,7,-8.687000000000001,1,0.0381,0.629,0.0,0.0649,0.326,98.024,205402,4,7529341.0
