,Position,Track Name,Artist,Date,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1892,6,Enséñame,RBD,2020-09-10,3eo3Dw5OGSWCzJDVHLKE3v,0.68,0.796,2,-5.884,1,0.0588,0.385,0.0,0.375,0.624,80.945,221853,4
1893,7,Losing You,WONHO,2020-09-10,2Bk8jjFB0FfAFYUIxihOnG,0.534,0.448,0,-7.904,1,0.0368,0.521,0.0,0.331,0.207,145.087,178093,4
1894,15,Losing You,WONHO,2020-09-17,2Bk8jjFB0FfAFYUIxihOnG,0.534,0.448,0,-7.904,1,0.0368,0.521,0.0,0.331,0.207,145.087,178093,4
1895,50,Losing You,WONHO,2020-09-24,2Bk8jjFB0FfAFYUIxihOnG,0.534,0.448,0,-7.904,1,0.0368,0.521,0.0,0.331,0.207,145.087,178093,4
1896,8,Nuestro Amor,RBD,2020-09-10,7F7qwp7VZRVwZsNoddRRgX,0.541,0.769,4,-6.253,1,0.0339,0.0556,1.54e-05,0.17,0.382,129.971,215747,4
1897,11,Aún Hay Algo,RBD,2020-09-10,6fqpsCQ7jF7OgQolXgYovX,0.611,0.82,4,-2.784,1,0.0316,0.0084,0.0,0.107,0.786,94.981,214933,4
1898,12,Ser O Parecer,RBD,2020-09-10,5sgvzXoYFCr5F5tUZdAA20,0.605,0.88,1,-3.747,1,0.14,0.263,0.0,0.2,0.908,176.028,211467,4
1899,13,Tras De Mí,RBD,2020-09-10,1AO5MeGsWdPLejY47pnYYy,0.64,0.931,0,-3.437,0,0.0852,0.0172,0.0,0.248,0.851,115.036,192320,4
1900,14,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,2020-09-10,2DQNYMRjisN3KAPj1bEwOI,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,4
1901,6,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,2020-09-17,2DQNYMRjisN3KAPj1bEwOI,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,4
1902,15,Put Your Records On,Ritt Momney,2020-09-10,1fah1uAs7HeTYDlNftKr3K,0.399,0.492,6,-10.777,0,0.0538,0.058,0.00101,0.11,0.159,91.066,210463,4
1903,16,Whole Lotta Choppas,Sada Baby,2020-09-10,6hLZzCS4E7AWo3PRBWy6az,0.926,0.762,1,-1.887,1,0.205,0.000718,0.0,0.117,0.277,127.931,153750,4
1904,10,Whole Lotta Choppas,Sada Baby,2020-09-17,6hLZzCS4E7AWo3PRBWy6az,0.926,0.762,1,-1.887,1,0.205,0.000718,0.0,0.117,0.277,127.931,153750,4
1905,18,Whole Lotta Choppas,Sada Baby,2020-09-24,6hLZzCS4E7AWo3PRBWy6az,0.926,0.762,1,-1.887,1,0.205,0.000718,0.0,0.117,0.277,127.931,153750,4
1906,23,Whole Lotta Choppas,Sada Baby,2020-10-01,6hLZzCS4E7AWo3PRBWy6az,0.926,0.762,1,-1.887,1,0.205,0.000718,0.0,0.117,0.277,127.931,153750,4
1907,32,Whole Lotta Choppas,Sada Baby,2020-10-08,6hLZzCS4E7AWo3PRBWy6az,0.926,0.762,1,-1.887,1,0.205,0.000718,0.0,0.117,0.277,127.931,153750,4
1908,17,Qué Hay Detrás,RBD,2020-09-10,5Ya2WSoqPdAkmohiRZgZGl,0.462,0.87,7,-2.89,0,0.175,0.0854,0.0,0.0592,0.529,185.746,198373,4
1909,19,Un Poco De Tu Amor,RBD,2020-09-10,64mK5Yd0rdGeXVkMFspEyt,0.785,0.773,8,-7.61,1,0.0334,0.0296,8.12e-06,0.0667,0.892,119.996,206120,4
1910,20,Otro Día Que Va,RBD,2020-09-10,7FJThvbD5d8OIIbU9eNLGB,0.552,0.815,7,-5.413,1,0.0262,0.000454,0.0275,0.585,0.404,132.996,209000,4
1911,21,You Got It,Vedo,2020-09-10,4lsHZ92XCFOQfzJFBTluk8,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074,203145,4
1912,7,You Got It,Vedo,2020-09-17,4lsHZ92XCFOQfzJFBTluk8,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074,203145,4
1913,9,You Got It,Vedo,2020-09-24,4lsHZ92XCFOQfzJFBTluk8,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074,203145,4
1914,8,You Got It,Vedo,2020-10-01,4lsHZ92XCFOQfzJFBTluk8,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074,203145,4
1915,8,You Got It,Vedo,2020-10-08,4lsHZ92XCFOQfzJFBTluk8,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074,203145,4
1916,20,You Got It,Vedo,2020-10-15,4lsHZ92XCFOQfzJFBTluk8,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074,203145,4
1917,27,You Got It,Vedo,2020-10-22,4lsHZ92XCFOQfzJFBTluk8,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074,203145,4
1918,46,You Got It,Vedo,2020-10-29,4lsHZ92XCFOQfzJFBTluk8,0.762,0.433,5,-8.937,1,0.187,0.143,0.0,0.118,0.394,122.074,203145,4
1919,22,Inalcanzable,RBD,2020-09-10,3VlS9yWZ9WkzaePi8oobTj,0.516,0.609,4,-7.193,1,0.0385,0.167,0.0,0.176,0.354,77.079,254773,4
1920,24,Santa No Soy,RBD,2020-09-10,5TsOI5oLN3PJexyp5jlspK,0.833,0.841,1,-4.22,1,0.0938,0.0901,0.0,0.0502,0.902,94.97,189533,4
1921,25,Lose,NIKI,2020-09-10,5vPO5ouEv8iedKWxzmSv7b,0.41,0.316,0,-8.13,1,0.029,0.846,0.0,0.124,0.22,133.288,256001,4
1922,9,Lose,NIKI,2020-09-17,5vPO5ouEv8iedKWxzmSv7b,0.41,0.316,0,-8.13,1,0.029,0.846,0.0,0.124,0.22,133.288,256001,4
1923,14,Lose,NIKI,2020-09-24,5vPO5ouEv8iedKWxzmSv7b,0.41,0.316,0,-8.13,1,0.029,0.846,0.0,0.124,0.22,133.288,256001,4
1924,22,Lose,NIKI,2020-10-01,5vPO5ouEv8iedKWxzmSv7b,0.41,0.316,0,-8.13,1,0.029,0.846,0.0,0.124,0.22,133.288,256001,4
1925,28,Me Voy,RBD,2020-09-10,6FTKCTZxT1jrx5LpjssYRC,0.66,0.851,2,-2.342,0,0.0741,0.0419,0.0,0.166,0.519,130.12,205973,4
1926,29,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)",DJ Matt D,2020-09-10,4vDC52DnSqAjec5Vh5yJEb,0.906,0.641,3,-2.875,0,0.308,0.0935,0.0,0.0551,0.678,129.987,303769,4
1927,22,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)",DJ Matt D,2020-09-17,4vDC52DnSqAjec5Vh5yJEb,0.906,0.641,3,-2.875,0,0.308,0.0935,0.0,0.0551,0.678,129.987,303769,4
1928,41,"Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)",DJ Matt D,2020-09-24,4vDC52DnSqAjec5Vh5yJEb,0.906,0.641,3,-2.875,0,0.308,0.0935,0.0,0.0551,0.678,129.987,303769,4
1929,30,Bésame Sin Miedo,RBD,2020-09-10,4ewlDzSnh67tWEFx24JXsI,0.632,0.96,4,-4.589,1,0.049,0.121,0.0,0.258,0.662,103.954,211747,4
1930,31,Así Soy Yo,RBD,2020-09-10,5QEgSyNbcWXYbxXNkz4pxs,0.493,0.975,4,-1.352,0,0.242,0.0868,0.0,0.338,0.876,165.939,189267,4
1931,32,Algún Día,RBD,2020-09-10,7EB4ZRdAMdPj13wFQWR5t2,0.56,0.719,3,-4.924,1,0.0292,0.344,0.0,0.0952,0.52,139.912,247613,4
1932,34,Tenerte Y Quererte,RBD,2020-09-10,3YxD0wSTC9vw2EXsSOmUsp,0.741,0.91,11,-3.878,1,0.055,0.579,0.0,0.112,0.752,129.982,206853,4
1933,36,Qué Fue Del Amor,RBD,2020-09-10,3BQmLUIDmkHMJ4O41pcfkO,0.528,0.876,0,-3.798,1,0.0304,0.231,0.0,0.124,0.963,207.798,225067,4
1934,37,Celestial,RBD,2020-09-10,48VQWZdgyvZPrrtKAtdJ9x,0.647,0.89,7,-3.05,1,0.0302,0.128,3.36e-06,0.358,0.898,120.007,207093,4
1935,40,Y No Puedo Olvidarte,RBD,2020-09-10,1OgFMtx10SrOPypjCl7E0Q,0.437,0.778,5,-5.878,1,0.0396,0.116,0.0,0.204,0.332,200.036,236107,4
1936,41,Empezar Desde Cero,RBD,2020-09-10,1tJ7QglWwgMg3XDG82ZMsF,0.739,0.68,1,-6.855,1,0.0344,0.19,0.000105,0.112,0.892,125.022,194813,4
1937,42,Fuera,RBD,2020-09-10,4haBiYrYQ7AbvQxlt1QahV,0.718,0.866,11,-3.59,0,0.0417,0.2,0.0,0.088,0.717,100.042,217480,4
1938,43,Tu Amor,RBD,2020-09-10,2EnlBJQ6ZcndUmsI8ZrJjI,0.634,0.703,1,-4.462,1,0.0315,0.305,1.7e-06,0.112,0.584,88.004,280440,4
1939,45,A Tu Lado,RBD,2020-09-10,6UNeB5gXHBfQGvfmER9Qcb,0.494,0.926,3,-3.526,1,0.0583,0.396,0.0,0.0931,0.538,78.054,228147,4
1940,47,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",Sista Prod,2020-09-10,1eCTQhsNA31FcwyNcJcf86,0.702,0.616,6,-4.903,1,0.326,0.686,0.0,0.145,0.507,80.482,156188,4
1941,49,Futuro Ex - Novio,RBD,2020-09-10,6adofcKuKjIl78iwvWF5MM,0.745,0.955,6,-4.201,0,0.0594,0.0943,0.0,0.11,0.735,115.988,181520,4
1942,1,Lets Link,WhoHeem,2020-09-17,6fMzgFFGzWCwiHMzDzNpp5,0.839,0.683,10,-9.232,0,0.165,0.00667,0.0,0.241,0.522,120.003,159955,4
1943,6,Lets Link,WhoHeem,2020-09-24,6fMzgFFGzWCwiHMzDzNpp5,0.839,0.683,10,-9.232,0,0.165,0.00667,0.0,0.241,0.522,120.003,159955,4
1944,10,Lets Link,WhoHeem,2020-10-01,6fMzgFFGzWCwiHMzDzNpp5,0.839,0.683,10,-9.232,0,0.165,0.00667,0.0,0.241,0.522,120.003,159955,4
1945,31,Lets Link,WhoHeem,2020-10-08,6fMzgFFGzWCwiHMzDzNpp5,0.839,0.683,10,-9.232,0,0.165,0.00667,0.0,0.241,0.522,120.003,159955,4
1946,3,Put Your Records On,Ritt Momney,2020-09-17,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
1947,3,Put Your Records On,Ritt Momney,2020-09-24,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
1948,1,Put Your Records On,Ritt Momney,2020-10-01,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
1949,3,Put Your Records On,Ritt Momney,2020-10-08,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
1950,7,Put Your Records On,Ritt Momney,2020-10-15,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
1951,9,Put Your Records On,Ritt Momney,2020-10-22,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
1952,11,Put Your Records On,Ritt Momney,2020-10-29,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
1953,22,Put Your Records On,Ritt Momney,2020-11-05,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
1954,41,Put Your Records On,Ritt Momney,2020-11-12,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
1955,4,Upside Down,JVKE,2020-09-17,614OkajfRPH8V0ugNQnduP,0.88,0.501,2,-6.774,1,0.062,0.0494,0.0695,0.436,0.459,120.038,114500,4
1956,13,Upside Down,JVKE,2020-09-24,614OkajfRPH8V0ugNQnduP,0.88,0.501,2,-6.774,1,0.062,0.0494,0.0695,0.436,0.459,120.038,114500,4
1957,16,Upside Down,JVKE,2020-10-01,614OkajfRPH8V0ugNQnduP,0.88,0.501,2,-6.774,1,0.062,0.0494,0.0695,0.436,0.459,120.038,114500,4
1958,43,Upside Down,JVKE,2020-10-08,614OkajfRPH8V0ugNQnduP,0.88,0.501,2,-6.774,1,0.062,0.0494,0.0695,0.436,0.459,120.038,114500,4
1959,5,Dynamite,BTS,2020-09-17,0t1kP63rueHleOhQkYSXFY,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,4
1960,11,Dynamite,BTS,2020-09-24,0t1kP63rueHleOhQkYSXFY,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,4
1961,17,Dynamite,BTS,2020-10-01,0t1kP63rueHleOhQkYSXFY,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,4
1962,24,Dynamite,BTS,2020-10-08,0t1kP63rueHleOhQkYSXFY,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,4
1963,39,Dynamite,BTS,2020-10-15,0t1kP63rueHleOhQkYSXFY,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,4
1964,45,Dynamite,BTS,2020-10-22,0t1kP63rueHleOhQkYSXFY,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,4
1965,18,Daisy,Ashnikko,2020-09-17,0AUvWawuP0ibk4SQ3sIZjk,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,146523,4
1966,21,Daisy,Ashnikko,2020-09-24,0AUvWawuP0ibk4SQ3sIZjk,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,146523,4
1967,15,Daisy,Ashnikko,2020-10-01,0AUvWawuP0ibk4SQ3sIZjk,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,146523,4
1968,12,Daisy,Ashnikko,2020-10-08,0AUvWawuP0ibk4SQ3sIZjk,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,146523,4
1969,17,Daisy,Ashnikko,2020-10-15,0AUvWawuP0ibk4SQ3sIZjk,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,146523,4
1970,14,Daisy,Ashnikko,2020-10-22,0AUvWawuP0ibk4SQ3sIZjk,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,146523,4
1971,14,Daisy,Ashnikko,2020-10-29,0AUvWawuP0ibk4SQ3sIZjk,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,146523,4
1972,31,Daisy,Ashnikko,2020-11-05,0AUvWawuP0ibk4SQ3sIZjk,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,146523,4
1973,46,Daisy,Ashnikko,2020-11-12,0AUvWawuP0ibk4SQ3sIZjk,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,146523,4
1974,19,Pegao / Me Miro y La Mire (TikTok Hit),Omega,2020-09-17,4Pzk85DqWoLqptyA5IlhLk,0.945,0.521,10,-5.028,0,0.271,0.105,0.0557,0.0568,0.861,120.031,216667,4
1975,36,Pegao / Me Miro y La Mire (TikTok Hit),Omega,2020-09-24,4Pzk85DqWoLqptyA5IlhLk,0.945,0.521,10,-5.028,0,0.271,0.105,0.0557,0.0568,0.861,120.031,216667,4
1976,37,Pegao / Me Miro y La Mire (TikTok Hit),Omega,2020-10-01,4Pzk85DqWoLqptyA5IlhLk,0.945,0.521,10,-5.028,0,0.271,0.105,0.0557,0.0568,0.861,120.031,216667,4
1977,23,"The Banjo Beat, Pt. 1",Ricky Desktop,2020-09-17,5O0JIw4YvvTdKlN9l69JFQ,0.666,0.856,0,-5.377,1,0.0567,0.88,0.9,0.0961,0.573,120.049,71996,4
1978,39,"The Banjo Beat, Pt. 1",Ricky Desktop,2020-09-24,5O0JIw4YvvTdKlN9l69JFQ,0.666,0.856,0,-5.377,1,0.0567,0.88,0.9,0.0961,0.573,120.049,71996,4
1979,29,Michelle,Sir Chloe,2020-09-17,3sa1wUB8FAkoH95MGPGBWI,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,214088,3
1980,24,Michelle,Sir Chloe,2020-09-24,3sa1wUB8FAkoH95MGPGBWI,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,214088,3
1981,19,Michelle,Sir Chloe,2020-10-01,3sa1wUB8FAkoH95MGPGBWI,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,214088,3
1982,25,Michelle,Sir Chloe,2020-10-08,3sa1wUB8FAkoH95MGPGBWI,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,214088,3
1983,30,Michelle,Sir Chloe,2020-10-15,3sa1wUB8FAkoH95MGPGBWI,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,214088,3
1984,30,Michelle,Sir Chloe,2020-10-22,3sa1wUB8FAkoH95MGPGBWI,0.366,0.439,4,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,214088,3
1985,30,Bande organisée,Kofs,2020-09-17,205HNJ73cgpC0LAOnuQiWT,0.901,0.939,6,-2.762,1,0.274,0.117,0.0,0.0643,0.805,142.948,356347,4
1986,40,Bande organisée,Kofs,2020-09-24,205HNJ73cgpC0LAOnuQiWT,0.901,0.939,6,-2.762,1,0.274,0.117,0.0,0.0643,0.805,142.948,356347,4
1987,47,Bande organisée,Kofs,2020-10-01,205HNJ73cgpC0LAOnuQiWT,0.901,0.939,6,-2.762,1,0.274,0.117,0.0,0.0643,0.805,142.948,356347,4
1988,17,Bande organisée,Kofs,2020-10-08,205HNJ73cgpC0LAOnuQiWT,0.901,0.939,6,-2.762,1,0.274,0.117,0.0,0.0643,0.805,142.948,356347,4
1989,32,At My Worst,Pink Sweat$,2020-09-17,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4
1990,32,At My Worst,Pink Sweat$,2020-09-24,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4
1991,21,At My Worst,Pink Sweat$,2020-10-01,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4
1992,16,At My Worst,Pink Sweat$,2020-10-08,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4
1993,28,At My Worst,Pink Sweat$,2020-10-15,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4
1994,20,At My Worst,Pink Sweat$,2020-10-22,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4
1995,12,At My Worst,Pink Sweat$,2020-10-29,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4
1996,15,At My Worst,Pink Sweat$,2020-11-05,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4
1997,19,At My Worst,Pink Sweat$,2020-11-12,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4
1998,20,At My Worst,Pink Sweat$,2020-11-19,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4
1999,26,At My Worst,Pink Sweat$,2020-11-26,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4
2000,43,At My Worst,Pink Sweat$,2020-12-03,0ri0Han4IRJhzvERHOZTMr,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4
2001,33,Romance Desapegado,Conde do Forró,2020-09-17,54OqGd3dmug64db0ZtOtF4,0.749,0.74,7,-4.786,0,0.0273,0.505,9.09e-05,0.0989,0.611,122.04,184747,4
2002,42,Romance Desapegado,Conde do Forró,2020-09-24,54OqGd3dmug64db0ZtOtF4,0.749,0.74,7,-4.786,0,0.0273,0.505,9.09e-05,0.0989,0.611,122.04,184747,4
2003,48,Romance Desapegado,Conde do Forró,2020-10-01,54OqGd3dmug64db0ZtOtF4,0.749,0.74,7,-4.786,0,0.0273,0.505,9.09e-05,0.0989,0.611,122.04,184747,4
2004,35,Romance Desapegado,Conde do Forró,2020-10-08,54OqGd3dmug64db0ZtOtF4,0.749,0.74,7,-4.786,0,0.0273,0.505,9.09e-05,0.0989,0.611,122.04,184747,4
2005,49,Romance Desapegado,Conde do Forró,2020-10-15,54OqGd3dmug64db0ZtOtF4,0.749,0.74,7,-4.786,0,0.0273,0.505,9.09e-05,0.0989,0.611,122.04,184747,4
2006,36,Not Shy,ITZY,2020-09-17,4ecVWqbtW6phQGpZMAyqIU,0.776,0.911,2,-3.08,0,0.131,0.155,2.59e-06,0.268,0.56,101.027,177728,4
2007,37,24 (feat. Lil Baby),Money Man,2020-09-17,0xUvi7wldroBzaZCengPa5,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,182857,4
2008,49,24 (feat. Lil Baby),Money Man,2020-09-24,0xUvi7wldroBzaZCengPa5,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,182857,4
2009,38,Sallan,Xir,2020-09-17,6VIGABEcC3uzw0Bque9ux5,0.604,0.613,4,-5.04,0,0.195,0.117,0.155,0.0794,0.386,159.843,195440,5
2010,40,Wrap Me In Plastic - Marcus Layton Radio Edit,CHROMANCE,2020-09-17,3n2P3ipLt5mPFVaM0fJHNR,0.917,0.612,5,-2.183,0,0.0854,0.238,2.28e-05,0.0585,0.679,89.961,193320,4
2011,41,BOYFRIEND,HARDY,2020-09-17,5M8ExcJIACOWCEgPfNZNn8,0.553,0.705,2,-4.691,1,0.0335,0.332,0.0,0.126,0.727,143.978,219087,4
2012,43,Amor e Fé - Acústico,Hungria Hip Hop,2020-09-17,5ra6CI0pEzqjxPEZeBz0d7,0.632,0.697,4,-7.086,0,0.0377,0.589,0.0,0.375,0.837,135.961,322736,4
2013,46,Midnight Sky,Miley Cyrus,2020-09-17,27ycaQnQAxaPiyeg3nr2aB,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,0.259,110.0,223279,4
2014,48,Ain't It Different (feat. AJ Tracey & Stormzy),Headie One,2020-09-17,6NJfIydBMYrXvlaXsFxmc8,0.767,0.569,4,-6.805,0,0.216,0.00988,1.45e-05,0.109,0.524,77.052,196363,4
2015,50,GIVE HEAVEN SOME HELL,HARDY,2020-09-17,2bVeUlOC5JjTpkQXuUUoYm,0.639,0.843,11,-4.975,1,0.0362,0.0525,0.0,0.0854,0.528,126.047,217802,4
2016,1,No Wind Resistance!,Kinneret,2020-09-24,78Vm1H6bT8WQyPNyx7HBhP,0.692,0.494,1,-12.232,0,0.0581,0.234,0.00453,0.122,0.469,139.874,198924,4
2017,2,No Wind Resistance!,Kinneret,2020-10-01,78Vm1H6bT8WQyPNyx7HBhP,0.692,0.494,1,-12.232,0,0.0581,0.234,0.00453,0.122,0.469,139.874,198924,4
2018,4,No Wind Resistance!,Kinneret,2020-10-08,78Vm1H6bT8WQyPNyx7HBhP,0.692,0.494,1,-12.232,0,0.0581,0.234,0.00453,0.122,0.469,139.874,198924,4
2019,18,No Wind Resistance!,Kinneret,2020-10-15,78Vm1H6bT8WQyPNyx7HBhP,0.692,0.494,1,-12.232,0,0.0581,0.234,0.00453,0.122,0.469,139.874,198924,4
2020,49,No Wind Resistance!,Kinneret,2020-10-22,78Vm1H6bT8WQyPNyx7HBhP,0.692,0.494,1,-12.232,0,0.0581,0.234,0.00453,0.122,0.469,139.874,198924,4
2021,4,"Edge of Great (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",Julie and the Phantoms Cast,2020-09-24,1e2ofLpE40cjEeMENP7pzv,0.516,0.798,2,-2.411,0,0.0466,0.0134,0.0,0.0835,0.389,185.913,181323,4
2022,3,"Edge of Great (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",Julie and the Phantoms Cast,2020-10-01,1e2ofLpE40cjEeMENP7pzv,0.516,0.798,2,-2.411,0,0.0466,0.0134,0.0,0.0835,0.389,185.913,181323,4
2023,19,"Edge of Great (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",Julie and the Phantoms Cast,2020-10-08,1e2ofLpE40cjEeMENP7pzv,0.516,0.798,2,-2.411,0,0.0466,0.0134,0.0,0.0835,0.389,185.913,181323,4
2024,41,"Edge of Great (feat. Madison Reyes, Charlie Gillespie, Owen Patrick Joyner & Jeremy Shada)",Julie and the Phantoms Cast,2020-10-15,1e2ofLpE40cjEeMENP7pzv,0.516,0.798,2,-2.411,0,0.0466,0.0134,0.0,0.0835,0.389,185.913,181323,4
2025,5,M to the B,Millie B,2020-09-24,1meosvrJFk4xXo1HwUIasC,0.897,0.513,10,-6.973,0,0.309,0.571,0.0,0.101,0.692,139.935,137744,4
2026,6,M to the B,Millie B,2020-10-01,1meosvrJFk4xXo1HwUIasC,0.897,0.513,10,-6.973,0,0.309,0.571,0.0,0.101,0.692,139.935,137744,4
2027,14,M to the B,Millie B,2020-10-08,1meosvrJFk4xXo1HwUIasC,0.897,0.513,10,-6.973,0,0.309,0.571,0.0,0.101,0.692,139.935,137744,4
2028,43,M to the B,Millie B,2020-10-15,1meosvrJFk4xXo1HwUIasC,0.897,0.513,10,-6.973,0,0.309,0.571,0.0,0.101,0.692,139.935,137744,4
2029,7,Where the sea sleeps,DAY6 (Even of Day),2020-09-24,5eiCYAQ7K7pob2Ev9nfBXO,0.611,0.576,8,-3.778,1,0.0295,0.328,0.0,0.17,0.382,150.03,257753,3
2030,34,Where the sea sleeps,DAY6 (Even of Day),2020-10-01,5eiCYAQ7K7pob2Ev9nfBXO,0.611,0.576,8,-3.778,1,0.0295,0.328,0.0,0.17,0.382,150.03,257753,3
2031,8,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,2020-09-24,7hxHWCCAIIxFLCzvDgnQHX,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,4
